,4,5,7,7A,7B,8,9,9A,10,11,13,13A,14,14A,16,16M,18,19,20,21,21A,22,23,24,25,26,27,27A,28,29,29A,30,31,31A,32,33,33A,33B,35,35M,37,38,39,40,42,45,45A,46,47,48,50,51,51A,52,53,53A,53M,54,55,55B,56,57,58,58A,58B,59,60,60A,60T,63,63A,63M,64,65,69,70,70A,70B,70M,71,72,72A,72B,73,73T,74,76,80,80A,81,86,87,88,88A,88B,89,89A,90,90A,91,92,92A,92B,92M,93,94,94A,95,95B,99,100,100A,101,102,103,105,105B,107,107M,109,109A,111,112,112A,113,113A,114,115,116,116A,117,117A,120,121,122,123,123M,124,125,125A,127,127A,129,130,130A,131,131A,131M,132,133,134,135,137,137A,138,138A,138B,139,139M,140,141,142,142A,145,145A,147,147A,150,151,153,154,154A,154B,155,156,157,158,158A,159,159A,159B,160,160A,160M,161,162,162M,163,163A,165,166,168,170,170A,170X,174,175,179,179A,181,181M,182,182M,185,186,191,192,193,194,195,195A,196,196A,197,198,198A,199,200,200A,201,222,222A,222B,225G,225W,228,229,231,232,235,238,240,240A,240M,241,241A,242,243G,243W,246,247,248,249,251,252,253,254,255,257,258,261,262,265,268,268A,268B,268C,269,269A,272,273,291,292,293,298,315,317,324,325,329,371,372,374,400,401,405,410G,410W,800,803,804,805,806,807,807A,807B,811,811A,812,851,852,860,860T
0,76191.0,77009.0,84029.0,84029.0,12119.0,76191.0,84031.0,84031.0,76059.0,80179.0,55209.0,53379.0,84221.0,84221.0,84139.0,84139.0,76191.0,76191.0,76059.0,77009.0,80089.0,54009.0,76059.0,54009.0,54261.0,84549.0,64379.0,67209.0,76369.0,76369.0,76369.0,84029.0,76059.0,76059.0,84029.0,84029.0,16009.0,84029.0,84031.0,84031.0,76191.0,76191.0,76059.0,84029.0,83331.0,94009.0,63291.0,94009.0,96019.0,85079.0,53239.0,64019.0,28009.0,53391.0,53249.0,77289.0,63261.0,53009.0,53239.0,53239.0,53009.0,52021.0,53239.0,62131.0,77009.0,52021.0,83101.0,83101.0,83101.0,83101.0,83101.0,83101.0,80289.0,76059.0,75129.0,55301.0,55301.0,55101.0,55301.0,55149.0,55509.0,55509.0,55509.0,54261.0,54261.0,64041.0,55149.0,65029.0,65029.0,76191.0,67139.0,67191.0,77009.0,65069.0,54261.0,64389.0,77289.0,52009.0,52009.0,11369.0,11009.0,11009.0,11009.0,11009.0,14131.0,83101.0,83101.0,16199.0,16199.0,17181.0,62129.0,62129.0,62131.0,64041.0,62131.0,66419.0,28441.0,64391.0,64391.0,66009.0,66009.0,11009.0,64041.0,64041.0,64041.0,63221.0,66569.0,63221.0,64009.0,66439.0,65259.0,59479.0,10051.0,6071.0,6051.0,10009.0,14129.0,52499.0,52499.0,81081.0,76529.0,76529.0,76149.0,53199.0,53199.0,52499.0,52499.0,10369.0,63349.0,54071.0,80289.0,54009.0,80289.0,84031.0,54031.0,54031.0,54031.0,50161.0,50161.0,80009.0,7371.0,52009.0,52009.0,50161.0,10209.0,64041.0,64041.0,83139.0,63071.0,10009.0,21699.0,21551.0,21699.0,52009.0,67441.0,52009.0,62169.0,80089.0,67441.0,67441.0,54391.0,28071.0,28071.0,28071.0,64369.0,55209.0,55209.0,65049.0,65049.0,64009.0,54248.0,84211.0,40011.0,40011.0,45131.0,21399.0,17009.0,22501.0,27281.0,22441.0,22441.0,23081.0,23081.0,22181.0,5131.0,11369.0,22251.0,22441.0,22011.0,2101.0,2101.0,84139.0,84139.0,84139.0,21399.0,21399.0,27091.0,11369.0,11369.0,17011.0,84221.0,84221.0,84039.0,84301.0,84449.0,84211.0,84139.0,52131.0,52009.0,52009.0,52009.0,21431.0,21581.0,21449.0,22501.0,27271.0,22411.0,22441.0,22251.0,21269.0,25009.0,25009.0,21359.0,22569.0,22439.0,23471.0,23239.0,24639.0,23519.0,23039.0,54261.0,54009.0,55009.0,55009.0,55009.0,55309.0,54269.0,54248.0,54248.0,10339.0,10339.0,75129.0,76059.0,76111.0,76149.0,66351.0,62131.0,64041.0,63359.0,64009.0,67189.0,67409.0,67649.0,3381.0,84029.0,27091.0,53009.0,53391.0,59241.0,59181.0,59009.0,59009.0,59169.0,59389.0,59389.0,59389.0,59179.0,59179.0,59169.0,59009.0,59009.0,59389.0,59389.0
1,76201.0,78109.0,83099.0,83099.0,12059.0,76201.0,84041.0,84041.0,96289.0,90039.0,54059.0,53389.0,84231.0,84231.0,93099.0,93099.0,76201.0,76201.0,76071.0,78081.0,80069.0,54339.0,75059.0,54339.0,54271.0,84559.0,67209.0,67199.0,76279.0,76359.0,76359.0,83099.0,96289.0,96289.0,83099.0,83099.0,16131.0,83099.0,84041.0,84041.0,76201.0,76201.0,76071.0,83249.0,83351.0,85021.0,63301.0,94069.0,84071.0,85069.0,53249.0,63249.0,28249.0,53381.0,54101.0,77239.0,63271.0,53279.0,53249.0,53249.0,53279.0,52361.0,53249.0,62059.0,77191.0,52449.0,83111.0,83111.0,83111.0,83111.0,83111.0,83111.0,81091.0,75069.0,75139.0,55041.0,55041.0,67011.0,55041.0,55139.0,54351.0,54351.0,54351.0,54271.0,54271.0,64071.0,55139.0,64029.0,64029.0,76201.0,67229.0,64029.0,77191.0,65059.0,54271.0,64421.0,77239.0,52509.0,52509.0,18021.0,11369.0,11369.0,11369.0,11369.0,14151.0,83111.0,83111.0,16189.0,16189.0,20101.0,62119.0,62119.0,62141.0,64051.0,63181.0,66409.0,28631.0,63059.0,63059.0,66041.0,66041.0,11189.0,64329.0,64329.0,64071.0,63261.0,66589.0,63261.0,64529.0,63219.0,65141.0,59759.0,10061.0,10221.0,10141.0,10101.0,14021.0,52129.0,52129.0,81091.0,75509.0,75509.0,76139.0,53189.0,54009.0,52129.0,52129.0,14389.0,63339.0,54081.0,81201.0,54339.0,81011.0,84339.0,54041.0,54041.0,54041.0,52401.0,52401.0,80319.0,7361.0,52509.0,52509.0,50171.0,10199.0,64071.0,64071.0,83129.0,63081.0,10101.0,21689.0,21761.0,21689.0,52251.0,67271.0,52261.0,62089.0,80149.0,67271.0,67271.0,54351.0,28281.0,28281.0,28281.0,64359.0,54059.0,54059.0,65039.0,65039.0,64529.0,54239.0,84521.0,40271.0,40271.0,46021.0,21421.0,17049.0,22511.0,27291.0,27371.0,27371.0,25219.0,25219.0,22461.0,6161.0,18151.0,22479.0,22341.0,22021.0,2051.0,2051.0,84151.0,84151.0,84151.0,21421.0,21421.0,27101.0,15139.0,15139.0,17021.0,84231.0,84231.0,84559.0,84381.0,84419.0,84521.0,84129.0,52141.0,52191.0,52509.0,52509.0,21609.0,21591.0,21431.0,22511.0,27131.0,27331.0,27371.0,27411.0,21509.0,25491.0,25421.0,21349.0,22559.0,22219.0,23191.0,23229.0,24259.0,23369.0,23029.0,54271.0,54339.0,55319.0,55309.0,55309.0,55149.0,54248.0,54239.0,54239.0,14319.0,14249.0,75161.0,76071.0,75079.0,76139.0,66111.0,66149.0,62271.0,64399.0,64529.0,67231.0,67399.0,67561.0,3391.0,83249.0,27101.0,53279.0,53381.0,59261.0,59072.0,59239.0,59289.0,59651.0,59399.0,59399.0,59399.0,59199.0,59199.0,59359.0,59069.0,59069.0,59399.0,59399.0
2,76211.0,78119.0,83079.0,83079.0,12049.0,76211.0,84051.0,84051.0,85079.0,90029.0,54049.0,54019.0,84241.0,84241.0,93029.0,93029.0,76211.0,76211.0,76081.0,78069.0,80049.0,54329.0,75229.0,54329.0,54281.0,84579.0,67199.0,67189.0,76269.0,76349.0,76349.0,83079.0,96109.0,96109.0,83209.0,83079.0,16141.0,83079.0,84051.0,84051.0,76211.0,76211.0,76081.0,83239.0,83251.0,85031.0,62149.0,84679.0,84081.0,84101.0,54311.0,63071.0,28239.0,53321.0,66041.0,77249.0,63291.0,53251.0,54601.0,54601.0,53251.0,52351.0,54101.0,62049.0,77201.0,52179.0,72021.0,72021.0,72021.0,71101.0,71101.0,71101.0,70011.0,75349.0,75159.0,55051.0,55051.0,67021.0,55051.0,54209.0,54471.0,54471.0,54471.0,54281.0,54281.0,64039.0,54209.0,64429.0,64429.0,76211.0,68119.0,64429.0,77201.0,65049.0,54581.0,67209.0,77249.0,52081.0,52081.0,18029.0,15181.0,15181.0,15181.0,18149.0,14161.0,71099.0,71099.0,18329.0,18329.0,28021.0,61049.0,61049.0,63011.0,64061.0,63191.0,66029.0,28641.0,63049.0,63049.0,63181.0,63181.0,11179.0,64319.0,64319.0,64381.0,63271.0,67601.0,63271.0,64339.0,63209.0,68091.0,59749.0,10171.0,10071.0,10151.0,10111.0,14389.0,52099.0,52099.0,70319.0,75311.0,75009.0,76111.0,53039.0,54248.0,52099.0,52099.0,14031.0,63329.0,54091.0,81211.0,54329.0,81031.0,84419.0,54469.0,54469.0,54469.0,52129.0,52129.0,80299.0,50251.0,52081.0,52081.0,50191.0,10359.0,64039.0,64039.0,92209.0,63091.0,10111.0,21669.0,21751.0,21669.0,52051.0,67461.0,52039.0,62079.0,80279.0,67461.0,67461.0,54471.0,43459.0,43459.0,40311.0,64411.0,54049.0,54049.0,67219.0,67219.0,63379.0,54229.0,75341.0,40021.0,40021.0,46031.0,43349.0,17369.0,22451.0,27061.0,27439.0,27439.0,25229.0,25229.0,22451.0,6151.0,18171.0,23041.0,22351.0,22031.0,4211.0,4211.0,93049.0,93049.0,93049.0,28539.0,28539.0,27171.0,15129.0,15129.0,17381.0,84241.0,84241.0,84579.0,84391.0,84379.0,84609.0,84119.0,52151.0,52171.0,52329.0,52329.0,21599.0,21601.0,28091.0,22451.0,27531.0,22359.0,27409.0,27389.0,21489.0,25501.0,25431.0,21339.0,22189.0,22229.0,23201.0,24339.0,24249.0,23359.0,22161.0,54389.0,54329.0,55309.0,55149.0,55149.0,55139.0,54239.0,54181.0,54181.0,14489.0,14349.0,75099.0,76291.0,75089.0,75089.0,66271.0,66139.0,64059.0,64389.0,64339.0,67661.0,67361.0,67691.0,3341.0,83239.0,27121.0,53301.0,53321.0,57129.0,59009.0,59249.0,59299.0,59451.0,59409.0,59409.0,59409.0,59211.0,59211.0,59709.0,59059.0,59059.0,59409.0,59409.0
3,76221.0,78129.0,83059.0,83059.0,12029.0,76039.0,84061.0,84061.0,85069.0,90011.0,54039.0,53169.0,84061.0,84061.0,93019.0,93019.0,76221.0,76221.0,96139.0,78059.0,80101.0,54101.0,75239.0,54101.0,54291.0,83099.0,67189.0,75359.0,76429.0,76231.0,76231.0,83059.0,96019.0,96019.0,83199.0,83059.0,19051.0,83059.0,84061.0,84061.0,76221.0,76039.0,76091.0,93069.0,83261.0,85099.0,62221.0,84669.0,84141.0,84661.0,54321.0,63081.0,28229.0,53331.0,66379.0,78049.0,63301.0,53391.0,54371.0,54371.0,52021.0,52341.0,66391.0,62039.0,77211.0,52169.0,72061.0,72061.0,72061.0,71111.0,71111.0,71111.0,70021.0,84609.0,75241.0,55071.0,55071.0,67041.0,55071.0,54199.0,54481.0,54481.0,55329.0,54291.0,54291.0,64369.0,54199.0,64019.0,64019.0,76221.0,68059.0,63071.0,77211.0,65039.0,54481.0,67199.0,78049.0,60211.0,60211.0,18069.0,18241.0,18241.0,18241.0,18141.0,15041.0,71089.0,71089.0,18319.0,18319.0,28031.0,70069.0,70069.0,63021.0,67739.0,63201.0,52069.0,28049.0,63039.0,63039.0,63191.0,63191.0,11169.0,64309.0,64309.0,64391.0,63291.0,67629.0,63099.0,64479.0,63199.0,68081.0,59739.0,10181.0,10369.0,10241.0,11021.0,14031.0,50211.0,50211.0,70011.0,75381.0,76519.0,76121.0,53029.0,54019.0,50209.0,50209.0,10009.0,66109.0,54101.0,82119.0,54101.0,81119.0,84369.0,54459.0,54459.0,54459.0,52099.0,52419.0,60159.0,50021.0,60201.0,60201.0,50201.0,10349.0,64369.0,64369.0,92229.0,63101.0,11021.0,21659.0,21631.0,21659.0,52061.0,64621.0,52029.0,70309.0,90069.0,64621.0,64621.0,54341.0,43761.0,43761.0,28299.0,64601.0,54339.0,54339.0,67269.0,67269.0,63389.0,54069.0,76131.0,40031.0,40031.0,46041.0,43539.0,17309.0,27301.0,27211.0,27459.0,27459.0,25239.0,25239.0,27369.0,10221.0,18181.0,23051.0,22459.0,22039.0,4331.0,4331.0,93039.0,93039.0,93039.0,28409.0,28409.0,27011.0,15119.0,15119.0,17031.0,84059.0,84059.0,84011.0,84401.0,84009.0,84639.0,84149.0,52161.0,52351.0,52281.0,52489.0,21589.0,21621.0,21231.0,27271.0,27309.0,22349.0,22249.0,22599.0,21479.0,25531.0,25691.0,21329.0,22179.0,23189.0,23269.0,24679.0,24239.0,23449.0,22171.0,54379.0,54099.0,56251.0,55139.0,55139.0,54209.0,54181.0,54191.0,54191.0,14269.0,14339.0,75131.0,76099.0,75329.0,75101.0,66131.0,66151.0,64009.0,64039.0,66589.0,67009.0,67341.0,67411.0,3371.0,93119.0,31011.0,53041.0,53331.0,57119.0,59169.0,59389.0,59731.0,59591.0,59419.0,59419.0,59419.0,59221.0,59221.0,59369.0,59049.0,59049.0,59419.0,59419.0
4,76231.0,78139.0,83049.0,83049.0,11299.0,76109.0,85051.0,85051.0,85059.0,90021.0,53379.0,53399.0,85049.0,85049.0,92211.0,92211.0,76439.0,76231.0,96149.0,76249.0,60051.0,66041.0,75249.0,66041.0,54301.0,83079.0,75359.0,75369.0,76109.0,98081.0,75009.0,83049.0,85099.0,75009.0,83189.0,83159.0,19061.0,83159.0,96229.0,96229.0,76231.0,96139.0,76101.0,93059.0,83271.0,84069.0,62051.0,84289.0,84151.0,94049.0,54331.0,63091.0,20181.0,53341.0,62229.0,77019.0,66379.0,53381.0,54291.0,53009.0,50059.0,52331.0,66401.0,62029.0,77261.0,52159.0,72071.0,72071.0,72071.0,71201.0,71201.0,71201.0,70119.0,84639.0,75231.0,55081.0,55081.0,67051.0,55081.0,54621.0,54491.0,54491.0,54481.0,54301.0,54301.0,64359.0,54221.0,63069.0,63069.0,76231.0,68049.0,63081.0,77261.0,65029.0,54491.0,67189.0,77019.0,70101.0,70101.0,18089.0,18251.0,18251.0,18251.0,11351.0,15051.0,71031.0,71031.0,18309.0,18309.0,28041.0,70059.0,70059.0,63031.0,67729.0,63211.0,51099.0,28039.0,63029.0,63029.0,63201.0,63201.0,11159.0,64209.0,64209.0,63059.0,63301.0,66559.0,63089.0,64489.0,63189.0,68101.0,59509.0,10191.0,14269.0,10261.0,11031.0,10361.0,50129.0,50221.0,70329.0,74011.0,75271.0,75229.0,51069.0,53321.0,50199.0,50199.0,10089.0,66339.0,66369.0,82099.0,66369.0,71219.0,84041.0,55111.0,55111.0,55111.0,50211.0,52009.0,60139.0,50031.0,61061.0,61061.0,50211.0,10339.0,64359.0,64359.0,92301.0,62231.0,11031.0,21649.0,21641.0,21649.0,66061.0,64461.0,52019.0,70299.0,90059.0,64619.0,64619.0,54481.0,43751.0,43751.0,28089.0,64469.0,54329.0,54329.0,67339.0,67339.0,66109.0,53099.0,76541.0,40041.0,40041.0,46051.0,43179.0,17359.0,27281.0,27221.0,27469.0,27441.0,25249.0,25249.0,27359.0,10241.0,18191.0,23061.0,22469.0,22029.0,13109.0,13109.0,93201.0,93201.0,93201.0,28529.0,28529.0,27071.0,15109.0,15109.0,17161.0,84049.0,84049.0,84021.0,84421.0,84339.0,84619.0,84661.0,52171.0,52429.0,52299.0,52399.0,21579.0,21661.0,21451.0,27131.0,27141.0,22009.0,22009.0,22009.0,21561.0,26011.0,26101.0,21309.0,22159.0,23179.0,23259.0,24689.0,24229.0,23239.0,22181.0,54371.0,54089.0,54221.0,54209.0,54209.0,54199.0,54191.0,54451.0,54451.0,14241.0,14041.0,76151.0,76329.0,75101.0,76119.0,66329.0,66161.0,64051.0,64431.0,66569.0,67249.0,65031.0,67759.0,3369.0,93129.0,31021.0,53051.0,53341.0,59309.0,59179.0,59399.0,59741.0,59601.0,59639.0,59639.0,59639.0,59261.0,59261.0,59291.0,59029.0,59029.0,59639.0,59639.0
5,97049.0,78149.0,83029.0,83029.0,11289.0,76099.0,85081.0,85081.0,85049.0,80191.0,53389.0,53231.0,85039.0,85039.0,92069.0,92069.0,76449.0,98011.0,96171.0,76239.0,60099.0,66379.0,84459.0,66051.0,66341.0,83059.0,75369.0,75319.0,76099.0,97101.0,76191.0,83029.0,84069.0,76069.0,83179.0,83169.0,19071.0,83169.0,96239.0,96239.0,97151.0,96149.0,76231.0,92159.0,83281.0,84191.0,62139.0,84249.0,93049.0,94089.0,54391.0,63101.0,28301.0,53351.0,63309.0,77029.0,62229.0,53159.0,54301.0,53221.0,50049.0,52321.0,62131.0,62019.0,77271.0,52149.0,84501.0,84501.0,84501.0,70231.0,70231.0,70221.0,70109.0,84619.0,75069.0,55101.0,55101.0,67061.0,55101.0,54611.0,54501.0,54501.0,,66341.0,66341.0,64349.0,54231.0,63059.0,63059.0,98091.0,68039.0,63091.0,77271.0,64039.0,54501.0,77289.0,77029.0,70111.0,70111.0,18099.0,18261.0,18261.0,18261.0,12131.0,18011.0,71191.0,71191.0,18239.0,18239.0,28051.0,70039.0,70039.0,63041.0,67609.0,64101.0,40249.0,28019.0,63019.0,63019.0,63211.0,63211.0,11149.0,63239.0,63239.0,63049.0,62229.0,66579.0,63079.0,66439.0,66379.0,68161.0,59031.0,10281.0,14319.0,10479.0,11041.0,10169.0,50069.0,50231.0,70349.0,74021.0,75519.0,75239.0,51059.0,53209.0,50189.0,50189.0,14039.0,66349.0,62129.0,82089.0,62129.0,71209.0,84191.0,56209.0,56209.0,54009.0,50221.0,52079.0,60141.0,50041.0,61009.0,61009.0,50221.0,10189.0,64349.0,64349.0,92201.0,62241.0,11041.0,21639.0,21651.0,21639.0,61049.0,66499.0,51119.0,70279.0,90039.0,64479.0,64479.0,,43781.0,43781.0,28009.0,67459.0,54531.0,54531.0,67299.0,67299.0,66339.0,53089.0,75271.0,40051.0,40051.0,46101.0,43199.0,17299.0,27291.0,27231.0,27461.0,27389.0,25259.0,25411.0,27439.0,10261.0,18199.0,23379.0,22189.0,22009.0,13099.0,13099.0,93029.0,93029.0,93029.0,28519.0,28519.0,27021.0,15099.0,15099.0,17171.0,84039.0,84009.0,84029.0,84009.0,84409.0,84629.0,84681.0,52279.0,52449.0,52331.0,52389.0,21561.0,28091.0,21439.0,27531.0,27159.0,22489.0,22591.0,22241.0,21571.0,26021.0,26081.0,22079.0,22149.0,23169.0,23281.0,24601.0,24209.0,23229.0,22531.0,54289.0,54079.0,54231.0,54199.0,54199.0,54221.0,54201.0,55199.0,55199.0,10009.0,14051.0,76411.0,76061.0,75081.0,76131.0,66319.0,66181.0,62251.0,64461.0,66559.0,67259.0,67181.0,67409.0,3419.0,93159.0,31031.0,53369.0,53351.0,59139.0,59389.0,59409.0,59761.0,59399.0,59579.0,59579.0,59579.0,57129.0,57129.0,59701.0,59019.0,59019.0,59579.0,59579.0
6,97301.0,96069.0,82069.0,82069.0,11279.0,76089.0,96259.0,96259.0,85039.0,80009.0,53231.0,,85029.0,85029.0,92181.0,92181.0,76109.0,98021.0,96419.0,76229.0,7329.0,62059.0,60069.0,62059.0,66331.0,83049.0,75319.0,75289.0,76089.0,97201.0,76399.0,82069.0,84059.0,96119.0,93059.0,82179.0,19081.0,82179.0,96421.0,96241.0,97161.0,96171.0,98091.0,92149.0,83279.0,84349.0,,84239.0,93039.0,94039.0,54351.0,62231.0,28431.0,53069.0,63289.0,77039.0,63309.0,53149.0,66341.0,54539.0,50038.0,50059.0,62059.0,70309.0,75359.0,52509.0,84511.0,82009.0,84511.0,70019.0,70019.0,70171.0,60179.0,84629.0,84209.0,67011.0,67011.0,67071.0,67011.0,54071.0,54651.0,54651.0,,66421.0,66421.0,63379.0,54241.0,63049.0,63049.0,78051.0,67039.0,63101.0,65069.0,64369.0,54651.0,77239.0,78109.0,70121.0,70121.0,18081.0,18271.0,18271.0,18271.0,12179.0,11021.0,71181.0,71181.0,18141.0,18141.0,28061.0,70029.0,70029.0,63051.0,67199.0,64111.0,40229.0,20109.0,62149.0,62149.0,64491.0,64491.0,10299.0,63031.0,64009.0,63221.0,63309.0,67621.0,63059.0,63219.0,66429.0,68131.0,59729.0,10291.0,14489.0,11499.0,11051.0,10149.0,40189.0,60101.0,70359.0,75511.0,,75249.0,51049.0,53189.0,50179.0,50179.0,14381.0,54309.0,62119.0,82079.0,62119.0,71119.0,84351.0,56041.0,56041.0,54247.0,7329.0,50171.0,60221.0,50051.0,61079.0,61079.0,50231.0,14249.0,63379.0,63379.0,83159.0,71029.0,11051.0,21759.0,21771.0,21759.0,70069.0,64119.0,40269.0,70231.0,90029.0,64489.0,64489.0,,43771.0,43771.0,28441.0,67469.0,53391.0,53391.0,67309.0,67309.0,66349.0,53079.0,75291.0,40111.0,40111.0,46211.0,42199.0,16249.0,27061.0,27241.0,27441.0,22599.0,25411.0,25421.0,27459.0,10271.0,18189.0,24011.0,22179.0,22019.0,13089.0,13089.0,93019.0,93019.0,93019.0,28499.0,28499.0,27031.0,15221.0,15221.0,20021.0,84559.0,84359.0,84641.0,84371.0,84309.0,84479.0,84691.0,52281.0,52209.0,52321.0,52539.0,21571.0,,21429.0,27309.0,27279.0,21371.0,27381.0,22231.0,21581.0,26031.0,25701.0,22069.0,23279.0,23159.0,23291.0,24611.0,24199.0,24389.0,27411.0,54279.0,54619.0,54009.0,54221.0,54221.0,54231.0,55131.0,55129.0,54009.0,14249.0,14241.0,76439.0,75009.0,76129.0,75019.0,66421.0,66201.0,62261.0,66499.0,64481.0,67221.0,67359.0,67419.0,3421.0,93169.0,31041.0,53359.0,53069.0,59129.0,59641.0,59419.0,59291.0,59409.0,59761.0,59761.0,59761.0,59119.0,59119.0,59351.0,55269.0,55269.0,59761.0,59761.0
7,97311.0,96059.0,82029.0,82029.0,11269.0,75059.0,96169.0,96169.0,85029.0,80051.0,52021.0,,94079.0,94079.0,82139.0,82139.0,76099.0,98031.0,96381.0,76219.0,7231.0,62049.0,60179.0,62049.0,63311.0,83029.0,75289.0,75279.0,75069.0,97061.0,76319.0,82099.0,84049.0,85109.0,92159.0,82139.0,18129.0,82139.0,95171.0,96271.0,97171.0,95909.0,78051.0,92139.0,83229.0,84329.0,,84521.0,93201.0,94029.0,54471.0,62241.0,20269.0,53059.0,63279.0,77049.0,63289.0,53139.0,66331.0,54381.0,7569.0,50049.0,62049.0,70299.0,75369.0,72059.0,84499.0,82061.0,84499.0,81099.0,81099.0,70181.0,60159.0,84479.0,84529.0,67021.0,67021.0,64129.0,67021.0,54081.0,66451.0,66451.0,,64109.0,64109.0,63389.0,54261.0,63039.0,63039.0,78061.0,67029.0,62231.0,65059.0,64359.0,66451.0,77249.0,78119.0,70131.0,70131.0,18141.0,18281.0,18281.0,11359.0,12199.0,11031.0,71041.0,71041.0,11259.0,16009.0,28071.0,70019.0,70019.0,63061.0,67409.0,64121.0,40219.0,17189.0,62139.0,62139.0,64481.0,64481.0,10321.0,63041.0,64051.0,63261.0,63289.0,67609.0,63049.0,63209.0,66101.0,68141.0,59041.0,11539.0,14379.0,11489.0,11061.0,10141.0,40179.0,60121.0,60219.0,76511.0,,62071.0,51039.0,,50059.0,50059.0,10361.0,54299.0,61049.0,92041.0,61049.0,72131.0,84429.0,56051.0,56051.0,54051.0,7319.0,52411.0,80301.0,51011.0,60269.0,60269.0,7249.0,,63389.0,63389.0,82009.0,70149.0,11061.0,21779.0,21661.0,21779.0,70059.0,64109.0,40259.0,70019.0,90011.0,66539.0,66539.0,,43671.0,28009.0,28081.0,67279.0,53381.0,53381.0,67479.0,67479.0,54309.0,53069.0,75311.0,40071.0,40071.0,47711.0,42189.0,16239.0,27211.0,27251.0,27389.0,22009.0,25421.0,25431.0,28539.0,10281.0,18179.0,25199.0,23501.0,22009.0,13139.0,13139.0,92211.0,92211.0,92089.0,28469.0,28469.0,27041.0,16201.0,16201.0,29159.0,84579.0,84211.0,84569.0,84411.0,84009.0,84469.0,84071.0,52449.0,52199.0,52501.0,52371.0,21581.0,,21419.0,22529.0,22459.0,22341.0,27391.0,22361.0,21651.0,26049.0,25761.0,22059.0,23269.0,23499.0,23301.0,24621.0,24189.0,24379.0,27389.0,54009.0,56261.0,54391.0,54231.0,54231.0,54241.0,55151.0,54209.0,54229.0,14279.0,10009.0,76449.0,76069.0,76369.0,76559.0,66539.0,66211.0,64049.0,66491.0,64419.0,67671.0,67381.0,67699.0,3339.0,93179.0,31149.0,53349.0,53059.0,59109.0,59621.0,59639.0,58991.0,59351.0,59719.0,59719.0,59719.0,59149.0,59149.0,59072.0,55259.0,55259.0,59719.0,59719.0
8,76249.0,96201.0,81131.0,81131.0,11239.0,75229.0,96181.0,96181.0,94079.0,80119.0,52031.0,,94069.0,94069.0,82129.0,82129.0,76089.0,98041.0,96321.0,76149.0,,62039.0,60159.0,62039.0,63321.0,82069.0,75279.0,76149.0,84209.0,97081.0,76241.0,81189.0,84139.0,85099.0,92149.0,82129.0,11511.0,82129.0,95181.0,96231.0,97181.0,96039.0,78061.0,92129.0,83181.0,84319.0,,75341.0,93029.0,93049.0,54481.0,71051.0,20191.0,53049.0,63131.0,77059.0,63279.0,53129.0,63311.0,,53289.0,50038.0,62039.0,70091.0,75319.0,72049.0,84459.0,72011.0,84459.0,80089.0,80089.0,71219.0,60139.0,84469.0,84211.0,67041.0,67041.0,64119.0,67041.0,54531.0,66461.0,66461.0,,63219.0,63219.0,66109.0,54271.0,63029.0,63029.0,77051.0,67019.0,62241.0,65049.0,64411.0,66461.0,78049.0,78129.0,71011.0,71011.0,11379.0,18289.0,18289.0,18149.0,12149.0,11041.0,73041.0,73041.0,11369.0,16179.0,28451.0,81099.0,81099.0,64541.0,67399.0,67079.0,40209.0,28009.0,62129.0,62129.0,64601.0,64601.0,13031.0,63349.0,64239.0,63271.0,63279.0,,63231.0,63199.0,63179.0,68171.0,,11529.0,14031.0,11479.0,11071.0,10151.0,9047.0,60141.0,,75009.0,,62081.0,51029.0,,50049.0,50049.0,10081.0,54289.0,61039.0,92051.0,70069.0,84459.0,84409.0,56061.0,56061.0,55121.0,7419.0,52451.0,80109.0,51021.0,60089.0,52329.0,7359.0,,63219.0,63219.0,82061.0,70139.0,11071.0,21029.0,28091.0,21029.0,70151.0,63219.0,41139.0,81099.0,90021.0,66459.0,66459.0,,44171.0,28441.0,28291.0,67401.0,53321.0,53321.0,67489.0,67489.0,54299.0,53059.0,75361.0,40081.0,40081.0,,42179.0,16229.0,27221.0,22009.0,22599.0,22591.0,25431.0,25441.0,28409.0,11131.0,18141.0,25189.0,23091.0,,13119.0,13119.0,92069.0,92069.0,92079.0,28289.0,22009.0,27219.0,16011.0,16011.0,20239.0,84011.0,84281.0,84589.0,84331.0,,84481.0,84081.0,52179.0,52509.0,52339.0,52381.0,21591.0,,22499.0,22519.0,22529.0,27341.0,27419.0,27301.0,21449.0,26059.0,25781.0,22399.0,23439.0,24149.0,23311.0,24629.0,24179.0,24369.0,22599.0,54281.0,54061.0,54401.0,54241.0,54241.0,55159.0,54229.0,54199.0,54201.0,14309.0,14059.0,76409.0,76081.0,76279.0,76191.0,66529.0,66221.0,64009.0,64449.0,64331.0,67239.0,67009.0,67769.0,3539.0,93189.0,31139.0,53339.0,53319.0,59239.0,59171.0,59411.0,59069.0,59072.0,59439.0,59439.0,59439.0,59091.0,59009.0,59009.0,55179.0,55179.0,59439.0,59439.0
